source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0031294,lymphocyte costimulation,0.003122803121935764,True,"""The process of providing, via surface-bound receptor-ligand pairs, a second, antigen-independent, signal in addition to that provided by the B- or T cell receptor to augment B- or T cell activation."" [ISBN:0781735149]",49,7396,30,20972,0.004056246619794483,0.6122448979591837,query_1,"['GO:0002376', 'GO:0051251']"
GO:BP,GO:0009411,response to UV,0.003122803121935764,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an ultraviolet radiation (UV light) stimulus. Ultraviolet radiation is electromagnetic radiation with a wavelength in the range of 10 to 380 nanometers."" [GOC:hb]",151,7396,75,20972,0.010140616549486208,0.4966887417218543,query_1,['GO:0009416']
GO:BP,GO:0046488,phosphatidylinositol metabolic process,0.003122803121935764,True,"""The chemical reactions and pathways involving phosphatidylinositol, any glycophospholipid in which a sn-glycerol 3-phosphate residue is esterified to the 1-hydroxyl group of 1D-myo-inositol."" [ISBN:0198506732]",151,7396,75,20972,0.010140616549486208,0.4966887417218543,query_1,['GO:0006650']
GO:BP,GO:0140053,mitochondrial gene expression,0.0032168335706917106,True,"""The process in which a mitochondrial gene's sequence is converted into a mature gene product or products (proteins or RNA). This includes the production of an RNA transcript as well as any processing to produce a mature RNA product or an mRNA or circRNA (for protein-coding genes) and the translation of that mRNA or circRNA into protein. Protein maturation is included when required to form an active form of a product from an inactive precursor form."" [PMID:27058308]",175,7396,85,20972,0.01149269875608437,0.4857142857142857,query_1,['GO:0010467']
GO:BP,GO:0034219,carbohydrate transmembrane transport,0.0033029269457965416,True,"""The process in which a carbohydrate is transported across a membrane."" [GOC:mah]",116,7396,60,20972,0.008112493239588967,0.5172413793103449,query_1,"['GO:0008643', 'GO:0055085']"
GO:BP,GO:0046641,positive regulation of alpha-beta T cell proliferation,0.003346450246015508,True,"""Any process that activates or increases the frequency, rate or extent of alpha-beta T cell proliferation."" [GOC:ai]",25,7396,18,20972,0.0024337479718766902,0.72,query_1,"['GO:0042102', 'GO:0046633', 'GO:0046635', 'GO:0046640']"
GO:BP,GO:0050691,regulation of defense response to virus by host,0.0034156109198549803,True,"""Any host process that modulates the frequency, rate, or extent of the antiviral response of a host cell or organism."" [GOC:ai, GOC:dph]",45,7396,28,20972,0.0037858301784748512,0.6222222222222222,query_1,['GO:0050688']
GO:BP,GO:0001558,regulation of cell growth,0.003518713408949499,True,"""Any process that modulates the frequency, rate, extent or direction of cell growth."" [GOC:go_curators]",399,7396,175,20972,0.02366143861546782,0.43859649122807015,query_1,"['GO:0016049', 'GO:0040008', 'GO:0051128']"
GO:BP,GO:0046031,ADP metabolic process,0.003544457130063883,True,"""The chemical reactions and pathways involving ADP, adenosine 5'-diphosphate."" [GOC:go_curators]",107,7396,56,20972,0.0075716603569497025,0.5233644859813084,query_1,"['GO:0009150', 'GO:0009179']"
GO:BP,GO:1905168,positive regulation of double-strand break repair via homologous recombination,0.003544457130063883,True,"""Any process that activates or increases the frequency, rate or extent of double-strand break repair via homologous recombination."" [GO_REF:0000058, GOC:TermGenie, PMID:12023299]",43,7396,27,20972,0.0036506219578150353,0.627906976744186,query_1,"['GO:0000724', 'GO:0010569', 'GO:0045911', 'GO:2000781']"
GO:BP,GO:0051656,establishment of organelle localization,0.003547067985737402,True,"""The directed movement of an organelle to a specific location."" [GOC:ai]",394,7396,173,20972,0.02339102217414819,0.43908629441624364,query_1,"['GO:0051234', 'GO:0051640']"
GO:BP,GO:0072657,protein localization to membrane,0.0035700595541274583,True,"""A process in which a protein is transported to, or maintained in, a specific location in a membrane."" [GOC:mah]",445,7396,193,20972,0.02609518658734451,0.4337078651685393,query_1,"['GO:0008104', 'GO:0051668']"
GO:BP,GO:0140352,export from cell,0.00358721432893762,True,"""The directed movement of some substance from a cell, into the extracellular region. This may occur via transport across the plasma membrane or via exocytosis."" [GOC:pg]",914,7396,373,20972,0.050432666306111415,0.40809628008752735,query_1,"['GO:0006810', 'GO:0009987']"
GO:BP,GO:0006282,regulation of DNA repair,0.00358721432893762,True,"""Any process that modulates the frequency, rate or extent of DNA repair."" [GOC:go_curators]",229,7396,107,20972,0.014467279610600325,0.4672489082969432,query_1,"['GO:0006281', 'GO:0051052', 'GO:0080135']"
GO:BP,GO:0038093,Fc receptor signaling pathway,0.003601174583227191,True,"""The series of molecular signals initiated by the binding of the Fc portion of an immunoglobulin to an Fc receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription. The Fc portion of an immunoglobulin is its C-terminal constant region."" [GOC:phg, Wikipedia:Fc_receptor]",60,7396,35,20972,0.004732287723093564,0.5833333333333334,query_1,['GO:0002768']
GO:BP,GO:0006998,nuclear envelope organization,0.003601174583227191,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the nuclear envelope."" [GOC:dph, GOC:ems, GOC:jl, GOC:mah]",60,7396,35,20972,0.004732287723093564,0.5833333333333334,query_1,"['GO:0006997', 'GO:0010256', 'GO:0061024']"
GO:BP,GO:0070231,T cell apoptotic process,0.003601174583227191,True,"""Any apoptotic process in a T cell, a type of lymphocyte whose defining characteristic is the expression of a T cell receptor complex."" [CL:0000084, GOC:add, GOC:mtg_apoptosis, ISBN:0781765196]",60,7396,35,20972,0.004732287723093564,0.5833333333333334,query_1,['GO:0070227']
GO:BP,GO:0072539,T-helper 17 cell differentiation,0.003632774912723858,True,"""The process in which a relatively unspecialized T cell acquires the specialized features of a T-helper 17 (Th17) cell. A Th17 cell is a CD4-positive, alpha-beta T cell with the phenotype RORgamma-t-positive that produces IL-17."" [CL:0000899, GOC:BHF, GOC:ebc]",41,7396,26,20972,0.003515413737155219,0.6341463414634146,query_1,"['GO:0002287', 'GO:0002292', 'GO:0042093', 'GO:0072538']"
GO:BP,GO:0030953,astral microtubule organization,0.0036402460983251915,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of astral microtubules, any of the spindle microtubules that radiate in all directions from the spindle poles."" [GOC:mah]",11,7396,10,20972,0.0013520822065981612,0.9090909090909091,query_1,"['GO:0007051', 'GO:0031122']"
GO:BP,GO:0043374,"CD8-positive, alpha-beta T cell differentiation",0.003641576939660063,True,"""The process in which a relatively unspecialized T cell acquires specialized features of a mature CD8-positive, alpha-beta T cell."" [ISBN:0781735149]",16,7396,13,20972,0.0017577068685776095,0.8125,query_1,"['GO:0036037', 'GO:0046632']"
GO:BP,GO:0045814,"negative regulation of gene expression, epigenetic",0.003687455563444473,True,"""An epigenetic process that silences gene expression at specific genomic regions through chromatin remodeling either by modifying higher order chromatin fiber structure, nucleosomal histones, or the cytosine DNA methylation."" [PMID:22243696]",195,7396,93,20972,0.012574364521362898,0.47692307692307695,query_1,"['GO:0010629', 'GO:0040029']"
GO:BP,GO:0002295,T-helper cell lineage commitment,0.0036912647719309537,True,"""The process in which a CD4-positive, alpha-beta T cell becomes committed to becoming a T-helper cell, a CD4-positive, alpha-beta T cell specialized to promote various immunological processes."" [GOC:add, ISBN:0781735149]",29,7396,20,20972,0.0027041644131963224,0.6896551724137931,query_1,"['GO:0042093', 'GO:0043373']"
GO:BP,GO:0036037,"CD8-positive, alpha-beta T cell activation",0.0036912647719309537,True,"""The change in morphology and behavior of a CD8-positive, alpha-beta T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [CL:0000625, GOC:yaf]",29,7396,20,20972,0.0027041644131963224,0.6896551724137931,query_1,['GO:0046631']
GO:BP,GO:2000779,regulation of double-strand break repair,0.003696180328166801,True,"""Any process that modulates the frequency, rate or extent of double-strand break repair."" [GOC:BHF]",147,7396,73,20972,0.009870200108166577,0.4965986394557823,query_1,"['GO:0006282', 'GO:0006302']"
GO:BP,GO:0061081,positive regulation of myeloid leukocyte cytokine production involved in immune response,0.0037622636338540028,True,"""Any process that modulates the rate, frequency, or extent of the production of a cytokine that contributes to the immune response."" [GOC:BHF, GOC:dph]",33,7396,22,20972,0.0029745808545159546,0.6666666666666666,query_1,"['GO:0002720', 'GO:0061082']"
GO:BP,GO:0035601,protein deacylation,0.0037622636338540028,True,"""The removal of an acyl group, any group or radical of the form RCO- where R is an organic group, from a protein amino acid."" [GOC:se, PMID:12080046]",33,7396,22,20972,0.0029745808545159546,0.6666666666666666,query_1,"['GO:0036211', 'GO:0098732']"
GO:BP,GO:2000515,"negative regulation of CD4-positive, alpha-beta T cell activation",0.0037622636338540028,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of CD4-positive, alpha-beta T cell activation."" [GOC:obol]",37,7396,24,20972,0.003244997295835587,0.6486486486486487,query_1,"['GO:0035710', 'GO:0046636', 'GO:2000514']"
GO:BP,GO:0034204,lipid translocation,0.0037622636338540028,True,"""The translocation, or flipping, of lipid molecules from one monolayer of a membrane bilayer to the opposite monolayer."" [GOC:mah]",58,7396,34,20972,0.004597079502433748,0.5862068965517241,query_1,"['GO:0006869', 'GO:0097035']"
GO:BP,GO:0048147,negative regulation of fibroblast proliferation,0.0037622636338540028,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of multiplication or reproduction of fibroblast cells."" [GOC:jid]",35,7396,23,20972,0.0031097890751757705,0.6571428571428571,query_1,"['GO:0008285', 'GO:0048144', 'GO:0048145']"
GO:BP,GO:0019082,viral protein processing,0.0037622636338540028,True,"""Any protein maturation process achieved by the cleavage of a peptide bond or bonds within a viral protein."" [GOC:bf, GOC:jl, ISBN:0781702534]",31,7396,21,20972,0.0028393726338561383,0.6774193548387096,query_1,"['GO:0016032', 'GO:0019080']"
GO:BP,GO:0032633,interleukin-4 production,0.0037622636338540028,True,"""The appearance of interleukin-4 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",33,7396,22,20972,0.0029745808545159546,0.6666666666666666,query_1,['GO:0001816']
GO:BP,GO:0046329,negative regulation of JNK cascade,0.0037622636338540028,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of signal transduction mediated by the JNK cascade."" [GOC:bf]",35,7396,23,20972,0.0031097890751757705,0.6571428571428571,query_1,"['GO:0007254', 'GO:0043409', 'GO:0046328']"
GO:BP,GO:0002181,cytoplasmic translation,0.0037622636338540028,True,"""The chemical reactions and pathways resulting in the formation of a protein in the cytoplasm. This is a ribosome-mediated process in which the information in messenger RNA (mRNA) is used to specify the sequence of amino acids in the protein."" [GOC:hjd]",200,7396,95,20972,0.012844780962682531,0.475,query_1,['GO:0006412']
GO:BP,GO:0002507,tolerance induction,0.0037622636338540028,True,"""A process that directly activates any of the steps required for tolerance, a physiologic state in which the immune system does not react destructively against the components of an organism that harbors it or against antigens that are introduced to it."" [GO_REF:0000022, GOC:jal, ISBN:0781735149]",31,7396,21,20972,0.0028393726338561383,0.6774193548387096,query_1,"['GO:0002376', 'GO:0002520']"
GO:BP,GO:0015749,monosaccharide transmembrane transport,0.0037622636338540028,True,"""The process in which a monosaccharide is transported across a lipid bilayer, from one side of a membrane to the other. Monosaccharides are the simplest carbohydrates; they are polyhydric alcohols containing either an aldehyde or a keto group and between three to ten or more carbon atoms. They form the constitutional repeating units of oligo- and polysaccharides."" [GO_REF:0000069, GOC:TermGenie, GOC:vw]",105,7396,55,20972,0.007436452136289886,0.5238095238095238,query_1,['GO:0034219']
